CODICE_VIA;STATO;TIPO;DENOMINAZIONE;DATA_INTITOLAZIONE;ANNO_SOPPRESSIONE;DESCRITTIVO;ANNCSU;OPENSTREETMAP;PROGANNCSU;TOPONIMO_OSM;RATIO
2129;2;11;BUENOS AIRES;0;0;BUENOS AIRES;BUENOS AIRES;BUENOS AIRES;;Corso Buenos Aires;100
2130;2;1;CAPPELLINI ALFREDO;0;0;ALFREDO CAPPELLINI;ALFREDO CAPPELLINI;ALFREDO CAPPELLINI;;Via Alfredo Cappellini;100
2131;2;1;BOSCOVICH RUGGERO;0;0;RUGGERO BOSCOVICH;RUGGERO BOSCOVICH;RUGGERO BOSCOVICH;;Via Ruggero Boscovich;100
2132;2;3;DE LELLIS SAN CAMILLO;0;0;SAN CAMILLO DE LELLIS;SAN CAMILLO DE LELLIS;SAN CAMILLO DE LELLIS;;Piazza San Camillo de Lellis;100
2133;2;1;MACCHI MAURO;0;0;MAURO MACCHI;MAURO MACCHI;MAURO MACCHI;;Via Mauro Macchi;100
2134;2;1;VITRUVIO;0;0;VITRUVIO;VITRUVIO;VITRUVIO;;Via Vitruvio;100
2135;2;3;LIMA;0;0;LIMA;LIMA;LIMA;;Piazza Lima;100
2136;2;1;SCARLATTI DOMENICO;0;0;DOMENICO SCARLATTI;DOMENICO SCARLATTI;DOMENICO SCARLATTI;;Via Domenico Scarlatti;100
2137;2;1;PETRELLA ERRICO;0;0;ERRICO PETRELLA;ERRICO PETRELLA;ERRICO PETRELLA;;Via Errico Petrella;100
2138;2;1;GAFFURIO FRANCHINO;0;0;FRANCHINO GAFFURIO;FRANCHINO GAFFURIO;FRANCHINO GAFFURIO;;Via Franchino Gaffurio;100
2139;2;1;GOMES CARLO;0;0;CARLO GOMES;CARLO GOMES;CARLO GOMES;;Via Carlo Gomes;100
2140;2;1;TAMAGNO FRANCESCO;0;0;FRANCESCO TAMAGNO;FRANCESCO TAMAGNO;FRANCESCO TAMAGNO;;Via Francesco Tamagno;100
2141;2;1;SPONTINI GASPARE;0;0;GASPARE SPONTINI;GASPARE SPONTINI;GASPARE SPONTINI;;Via Gaspare Spontini;100
2142;2;1;PONCHIELLI AMILCARE;0;0;AMILCARE PONCHIELLI;AMILCARE PONCHIELLI;AMILCARE PONCHIELLI;;Via Amilcare Ponchielli;100
2143;2;1;OZANAM FEDERICO;0;0;FEDERICO OZANAM;FEDERICO OZANAM;FEDERICO OZANAM;;Via Federico Ozanam;100
2144;2;1;PLINIO CAIO SECONDO;0;0;PLINIO;PLINIO;PLINIO;;Via Plinio;100
2145;2;1;ALDROVANDI ULISSE;0;0;ULISSE ALDROVANDI;ULISSE ALDROVANDI;ULISSE ALDROVANDI;;Via Ulisse Aldrovandi;100
2146;2;17;BUENOS AIRES;0;0;BUENOS AIRES;BUENOS AIRES;BUENOS AIRES;;;100
2147;2;1;MASERA GIOVANNI;0;0;GIOVANNI MASERA;GIOVANNI MASERA;GIOVANNI MASERA;;Via Giovanni Masera;100
2148;2;1;GIULIANO BARTOLOMEO;0;0;BARTOLOMEO GIULIANO;BARTOLOMEO GIULIANO;BARTOLOMEO GIULIANO;;Via Bartolomeo Giuliano;100
2149;2;1;REDI FRANCESCO;0;0;FRANCESCO REDI;FRANCESCO REDI;FRANCESCO REDI;;Via Francesco Redi;100
2150;2;1;BROGGI GIUSEPPE;0;0;GIUSEPPE BROGGI;GIUSEPPE BROGGI;GIUSEPPE BROGGI;;Via Giuseppe Broggi;100
2151;2;1;OMBONI GIOVANNI;0;0;GIOVANNI OMBONI;GIOVANNI OMBONI;GIOVANNI OMBONI;;Via Giovanni Omboni;100
2152;2;1;CADAMOSTO ALVISE;0;0;ALVISE CADAMOSTO;ALVISE CADAMOSTO;ALVISE CADAMOSTO;;Via Alvise Cadamosto;100
2153;2;1;SPALLANZANI LAZZARO;0;0;LAZZARO SPALLANZANI;LAZZARO SPALLANZANI;LAZZARO SPALLANZANI;;Via Lazzaro Spallanzani;100
2154;2;1;JAN GIORGIO;0;0;GIORGIO JAN;GIORGIO JAN;GIORGIO JAN;;Via Giorgio Jan;100
2155;2;7;LAVATER;0;0;LAVATER;LAVATER;LAVATER;;Piazzale Lavater;100
2156;2;1;PANCALDO LEONE;0;0;LEONE PANCALDO;LEONE PANCALDO;LEONE PANCALDO;;Via Leone Pancaldo;100
2157;2;2;REGINA GIOVANNA;0;0;REGINA GIOVANNA;REGINA GIOVANNA;REGINA GIOVANNA;;Viale Regina Giovanna;100
2158;2;1;MORGAGNI GIOVANNI BATTISTA;0;0;GIOVANNI BATTISTA MORGAGNI;GIOVANNI BATTISTA MORGAGNI;GIOVANNI BATTISTA MORGAGNI;;Via Giovanni Battista Morgagni;100
2159;2;1;DE FILIPPI FILIPPO;0;0;FILIPPO DE FILIPPI;FILIPPO DE FILIPPI;FILIPPO DE FILIPPI;;Via Filippo De Filippi;100
2160;2;1;ZAMBELETTI LODOVICO;0;0;LODOVICO ZAMBELETTI;LODOVICO ZAMBELETTI;LODOVICO ZAMBELETTI;;Via Lodovico Zambeletti;100
2161;2;1;RAMAZZINI BERNARDINO;0;0;BERNARDINO RAMAZZINI;BERNARDINO RAMAZZINI;BERNARDINO RAMAZZINI;;Via Bernardino Ramazzini;100
2162;2;1;MAIOCCHI ACHILLE;0;0;ACHILLE MAIOCCHI;ACHILLE MAIOCCHI;ACHILLE MAIOCCHI;;Via Achille Maiocchi;100
2163;2;1;STOPPANI ANTONIO;0;0;ANTONIO STOPPANI;ANTONIO STOPPANI;ANTONIO STOPPANI;;Via Antonio Stoppani;100
2164;2;1;BALDISSERA ANTONIO;0;0;ANTONIO BALDISSERA;ANTONIO BALDISSERA;ANTONIO BALDISSERA;;Via Antonio Baldissera;100
2165;2;1;EUSTACHI BARTOLOMEO;0;0;BARTOLOMEO EUSTACHI;BARTOLOMEO EUSTACHI;BARTOLOMEO EUSTACHI;;Via Bartolomeo Eustachi;100
2166;2;1;MORELLI GIOVANNI;0;0;GIOVANNI MORELLI;GIOVANNI MORELLI;GIOVANNI MORELLI;;Via Giovanni Morelli;100
2167;2;1;MATTEUCCI CARLO;0;0;CARLO MATTEUCCI;CARLO MATTEUCCI;CARLO MATTEUCCI;;Via Carlo Matteucci;100
2168;2;1;PARACELSO FILIPPO;0;0;PARACELSO;PARACELSO;PARACELSO;;Via Paracelso;100
2169;2;1;FARNETI RODOLFO;0;0;RODOLFO FARNETI;RODOLFO FARNETI;RODOLFO FARNETI;;Via Rodolfo Farneti;100
2170;2;1;STRADELLA ALESSANDRO;0;0;ALESSANDRO STRADELLA;ALESSANDRO STRADELLA;ALESSANDRO STRADELLA;;Via Alessandro Stradella;100
2171;2;1;PALAZZI LAZZARO;0;0;LAZZARO PALAZZI;LAZZARO PALAZZI;LAZZARO PALAZZI;;Via Lazzaro Palazzi;100
2172;2;1;HAYEZ FRANCESCO;0;0;FRANCESCO HAYEZ;FRANCESCO HAYEZ;FRANCESCO HAYEZ;;Via Francesco Hayez;100
2173;2;1;PALAGI PELAGIO;0;0;PELAGIO PALAGI;PELAGIO PALAGI;PELAGIO PALAGI;;Via Pelagio Palagi;100
2174;2;1;SCIPIONI (DEGLI);0;0;DEGLI SCIPIONI;DEGLI SCIPIONI;DEGLI SCIPIONI;;Via degli Scipioni;100
2175;2;1;SALVINI TOMMASO;0;0;TOMMASO SALVINI;TOMMASO SALVINI;TOMMASO SALVINI;;Via Tommaso Salvini;100
2176;2;1;BARETTI GIUSEPPE;0;0;GIUSEPPE BARETTI;GIUSEPPE BARETTI;GIUSEPPE BARETTI;;Via Giuseppe Baretti;100
2177;2;2;ABRUZZI;0;0;ABRUZZI;ABRUZZI;ABRUZZI;;Viale Abruzzi;100
2178;2;2;MAJNO LUIGI;0;0;LUIGI MAJNO;LUIGI MAJNO;LUIGI MAJNO;;Viale Luigi Majno;100
2179;2;2;PIAVE;0;0;PIAVE;PIAVE;PIAVE;;Viale Piave;100
2180;2;1;SIRTORI GIUSEPPE;0;0;GIUSEPPE SIRTORI;GIUSEPPE SIRTORI;GIUSEPPE SIRTORI;;Via Giuseppe Sirtori;100
2181;2;1;MASCAGNI PAOLO;0;0;PAOLO MASCAGNI;PAOLO MASCAGNI;PAOLO MASCAGNI;;Via Paolo Mascagni;100
2182;2;1;MALPIGHI MARCELLO;0;0;MARCELLO MALPIGHI;MARCELLO MALPIGHI;MARCELLO MALPIGHI;;Via Marcello Malpighi;100
2183;2;3;FRANCESCA ROMANA (SANTA);0;0;SANTA FRANCESCA ROMANA;SANTA FRANCESCA ROMANA;SANTA FRANCESCA ROMANA;;Piazza Santa Francesca Romana;100
2184;2;1;MELZO;0;0;MELZO;MELZO;MELZO;;Via Melzo;100
2185;2;1;BORGHETTO;0;0;BORGHETTO;BORGHETTO;BORGHETTO;;Via Borghetto;100
2186;2;1;LAMBRO;0;0;LAMBRO;LAMBRO;LAMBRO;;Via Lambro;100
2187;2;3;OTTO NOVEMBRE;0;0;OTTO NOVEMBRE;OTTO NOVEMBRE;OTTO NOVEMBRE;;Piazza Otto Novembre;100
2188;2;1;PISACANE CARLO;0;0;CARLO PISACANE;CARLO PISACANE;CARLO PISACANE;;Via Carlo Pisacane;100
2189;2;1;PILO ROSOLINO;0;0;ROSOLINO PILO;ROSOLINO PILO;ROSOLINO PILO;;Via Rosolino Pilo;100
2190;2;1;FRISI PAOLO;0;0;PAOLO FRISI;PAOLO FRISI;PAOLO FRISI;;Via Paolo Frisi;100
2191;2;1;BRONZINO;0;0;BRONZINO;BRONZINO;BRONZINO;;Via Bronzino;100
2192;2;4;USUELLI CELESTINO;0;0;CELESTINO USUELLI;CELESTINO USUELLI;CELESTINO USUELLI;;Largo Celestino Usuelli;100
2193;2;1;DEFFENU ATTILIO;0;0;ATTILIO DEFFENU;ATTILIO DEFFENU;ATTILIO DEFFENU;;Via Attilio Deffenu;100
2194;2;1;GAROFALO;0;0;GAROFALO;GAROFALO;BENVENUTO GAROFALO;;Via Benvenuto Garofalo;85
2195;2;1;PINTURICCHIO;0;0;PINTURICCHIO;PINTURICCHIO;PINTURICCHIO;;Via Pinturicchio;100
2196;2;1;LIPPI FILIPPINO;0;0;FILIPPINO LIPPI;FILIPPINO LIPPI;FILIPPINO LIPPI;;Via Filippino Lippi;100
2197;2;1;BALZARETTI GIUSEPPE;0;0;GIUSEPPE BALZARETTI;GIUSEPPE BALZARETTI;GIUSEPPE BALZARETTI;;Via Giuseppe Balzaretti;100
2198;2;1;DIACONO PAOLO;0;0;PAOLO DIACONO;PAOLO DIACONO;PAOLO DIACONO;;Via Paolo Diacono;100
2199;2;1;FUCINI RENATO;0;0;RENATO FUCINI;RENATO FUCINI;RENATO FUCINI;;Via Renato Fucini;100
2200;2;1;GUERRINI OLINDO;0;0;OLINDO GUERRINI;OLINDO GUERRINI;OLINDO GUERRINI;;Via Olindo Guerrini;100
2201;2;3;BERNINI GIAN LORENZO;0;0;GIAN LORENZO BERNINI;GIAN LORENZO BERNINI;GIAN LORENZO BERNINI;;Piazza Gian Lorenzo Bernini;100
2202;2;1;D'OVIDIO FRANCESCO;19000101;;FRANCESCO D'OVIDIO;FRANCESCO D'OVIDIO;FRANCESCO D'OVIDIO;;Via Francesco D'Ovidio;100
2203;2;1;COMPAGNI DINO;0;0;DINO COMPAGNI;DINO COMPAGNI;DINO COMPAGNI;;Via Dino Compagni;100
2204;2;1;VILLANI GIOVANNI;0;0;GIOVANNI VILLANI;GIOVANNI VILLANI;GIOVANNI VILLANI;;Via Giovanni Villani;100
2205;2;1;SPINOZA BENEDETTO;0;0;BENEDETTO SPINOZA;BENEDETTO SPINOZA;BENEDETTO SPINOZA;;Via Benedetto Spinoza;100
2206;2;1;ZANOIA GIUSEPPE;0;0;GIUSEPPE ZANOIA;GIUSEPPE ZANOIA;GIUSEPPE ZANOIA;;Via Giuseppe Zanoia;100
2207;2;1;BONARDI EDOARDO;0;0;EDOARDO BONARDI;EDOARDO BONARDI;EDOARDO BONARDI;;Via Edoardo Bonardi;100
2208;2;3;LEONARDO DA VINCI;0;0;LEONARDO DA VINCI;LEONARDO DA VINCI;LEONARDO DA VINCI;;Piazza Leonardo da Vinci;100
2209;2;1;CELORIA GIOVANNI;0;0;GIOVANNI CELORIA;GIOVANNI CELORIA;GIOVANNI CELORIA;;Via Giovanni Celoria;100
2210;2;1;CARPACCIO;0;0;CARPACCIO;CARPACCIO;CARPACCIO;;Via Carpaccio;100
2211;2;1;NOE ENRICO;0;0;ENRICO NOE;ENRICO NOE;ENRICO NOE';;Via Enrico Noë;96
2212;2;1;VELA VINCENZO;0;0;VINCENZO VELA;VINCENZO VELA;VINCENZO VELA;;Via Vincenzo Vela;100
2213;2;1;SANSOVINO;0;0;SANSOVINO;SANSOVINO;SANSOVINO;;Via Sansovino;100
2214;2;1;DONATELLO;0;0;DONATELLO;DONATELLO;DONATELLO;;Via Donatello;100
2215;2;1;ANTONIO DA RECANATE;0;0;ANTONIO DA RECANATE;ANTONIO DA RECANATE;ANTONIO DA RECANATE;;Via Antonio da Recanate;100
2216;2;7;PIOLA GABRIO;0;0;GABRIO PIOLA;GABRIO PIOLA;GABRIO PIOLA;;Piazzale Gabrio Piola;100
2217;2;1;PRIA FORA';0;0;PRIA FORA';PRIA FORA';PRIA FORA';;Via Privata Pria Forà;85
2218;2;4;CERVI (F.LLI);19910613;;FRATELLI CERVI;FRATELLI CERVI;FRATELLI CERVI;;Largo Fratelli Cervi;100
2220;2;1;GOLGI CAMILLO;0;0;CAMILLO GOLGI;CAMILLO GOLGI;CAMILLO GOLGI;;Via Camillo Golgi;100
2221;2;1;CLERICETTI CELESTE;0;0;CELESTE CLERICETTI;CELESTE CLERICETTI;CELESTE CLERICETTI;;Via Celeste Clericetti;100
2222;2;1;STROBEL PELLEGRINO;0;0;PELLEGRINO STROBEL;PELLEGRINO STROBEL;PELLEGRINO STROBEL;;Via Pellegrino Strobel;100
2223;2;1;MARINETTI FILIPPO TOMMASO;0;0;FILIPPO TOMMASO MARINETTI;FILIPPO TOMMASO MARINETTI;FILIPPO TOMMASO MARINETTI;;Via privata Filippo Tommaso Marinetti;95
2225;2;1;PASCAL CARLO;0;0;CARLO PASCAL;CARLO PASCAL;CARLO PASCAL;;Via Carlo Pascal;100
2226;2;1;SECONDO BERNARDO UGO;0;0;BERNARDO UGO SECONDO;BERNARDO UGO SECONDO;BERNARDO UGO SECONDO;;Via Bernardo Ugo Secondo;100
2227;2;1;VENEZIAN GIACOMO;0;0;GIACOMO VENEZIAN;GIACOMO VENEZIAN;GIACOMO VENEZIAN;;Via Giacomo Venezian;100
2229;2;1;PORPORA NICOLA ANTONIO;0;0;NICOLA ANTONIO PORPORA;NICOLA ANTONIO PORPORA;NICOLA ANTONIO PORPORA;;Via Nicola Antonio Porpora;100
2230;2;2;DORIA ANDREA;0;0;ANDREA DORIA;ANDREA DORIA;ANDREA DORIA;;Viale Andrea Doria;100
2231;2;1;PERGOLESI GIOVANNI BATTISTA;0;0;GIOVANNI BATTISTA PERGOLESI;GIOVANNI BATTISTA PERGOLESI;GIOVANNI BATTISTA PERGOLESI;;Via Giovanni Battista Pergolesi;100
2232;2;1;MERCADANTE SAVERIO;0;0;SAVERIO MERCADANTE;SAVERIO MERCADANTE;SAVERIO MERCADANTE;;Via Saverio Mercadante;100
2233;2;3;ARGENTINA;0;0;ARGENTINA;ARGENTINA;ARGENTINA;;Piazza Argentina;100
2234;2;1;GIOVANNA D'ARCO (SANTA);0;0;SANTA GIOVANNA D'ARCO;SANTA GIOVANNA D'ARCO;SANTA GIOVANNA D'ARCO;;Via Privata Santa Giovanna D'Arco;95
2235;2;1;PIERLUIGI GIOVANNI DA PALESTRINA;0;0;PIER LUIGI DA PALESTRINA;PIER LUIGI DA PALESTRINA;GIOVANNI PIERLUIGI DA PALESTRINA;;Via Giovanni Pierluigi da Palestrina;84
2236;2;1;PICCINNI NICOLA;0;0;NICOLA PICCINNI;NICOLA PICCINNI;NICOLA PICCINNI;;Via Nicola Piccinni;100
2237;2;1;MONTEVERDI CLAUDIO;0;0;CLAUDIO MONTEVERDI;CLAUDIO MONTEVERDI;CLAUDIO MONTEVERDI;;Via Claudio Monteverdi;100
2238;2;1;PAGANINI NICCOLO';0;0;NICCOLO' PAGANINI;NICCOLO' PAGANINI;NICCOLO' PAGANINI;;Via Niccolò Paganini;95
2239;2;1;STRADIVARI ANTONIO;0;0;ANTONIO STRADIVARI;ANTONIO STRADIVARI;ANTONIO STRADIVARI;;Via Antonio Stradivari;100
2240;2;1;PECCHIO GIUSEPPE;0;0;GIUSEPPE PECCHIO;GIUSEPPE PECCHIO;GIUSEPPE PECCHIO;;Via Giuseppe Pecchio;100
2241;2;1;CARETTA ANNIBALE;0;0;ANNIBALE CARETTA;ANNIBALE CARETTA;ANNIBALE CARETTA;;Via Annibale Caretta;100
2242;2;1;CANZIO STEFANO;0;0;STEFANO CANZIO;STEFANO CANZIO;STEFANO CANZIO;;Via Stefano Canzio;100
2243;2;2;GRAN SASSO;0;0;GRAN SASSO;GRAN SASSO;GRAN SASSO;;Viale Gran Sasso;100
2244;2;1;MAJELLA (DELLA);0;0;DELLA MAJELLA;DELLA MAJELLA;DELLA MAJELLA;;Via Privata della Majella;95
2245;2;1;PAISIELLO GIOVANNI;0;0;GIOVANNI PAISIELLO;GIOVANNI PAISIELLO;GIOVANNI PAISIELLO;;Via Giovanni Paisiello;100
2246;2;3;ASPROMONTE;0;0;ASPROMONTE;ASPROMONTE;ASPROMONTE;;Piazza Aspromonte;100
2247;2;1;LUOSI GIUSEPPE;0;0;GIUSEPPE LUOSI;GIUSEPPE LUOSI;GIUSEPPE LUOSI;;Via Giuseppe Luosi;100
2248;2;1;PESTALOZZA ALESSANDRO;0;0;ALESSANDRO PESTALOZZA;ALESSANDRO PESTALOZZA;ALESSANDRO PESTALOZZA;;Via Alessandro Pestalozza;100
2249;2;1;LOMONACO FRANCESCO;0;0;FRANCESCO LOMONACO;FRANCESCO LOMONACO;FRANCESCO LOMONACO;;Via Francesco Lomonaco;100
2250;2;1;VALLAZZE;0;0;VALLAZZE;VALLAZZE;VALLAZZE;;Via Vallazze;100
2251;2;1;RICORDI GIOVANNI;0;0;GIOVANNI RICORDI;GIOVANNI RICORDI;GIOVANNI RICORDI;;Via Giovanni Ricordi;100
2252;2;1;SACCHINI ANTONIO GASPARE;0;0;ANTONIO SACCHINI;ANTONIO SACCHINI;ANTONIO SACCHINI;;Via Antonio Sacchini;100
2253;2;1;LULLI GIOVANNI;0;0;GIOVANNI LULLI;GIOVANNI LULLI;GIOVANNI LULLI;;Via Giovanni Lulli;100
2254;2;1;FRESCOBALDI GEROLAMO;0;0;GIROLAMO FRESCOBALDI;GIROLAMO FRESCOBALDI;GEROLAMO FRESCOBALDI;;Via Gerolamo Frescobaldi;96
2255;2;1;BOCCHERINI LUIGI;0;0;LUIGI BOCCHERINI;LUIGI BOCCHERINI;LUIGI BOCCHERINI;;Via Luigi Boccherini;100
2256;2;1;SABAUDIA;0;0;SABAUDIA;SABAUDIA;SABAUDIA;;Via Sabaudia;100
2257;2;1;MONTEPULCIANO;0;0;MONTEPULCIANO;MONTEPULCIANO;MONTEPULCIANO;;Via Montepulciano;100
2258;2;1;VENINI GIULIO E CORRADO;0;0;GIULIO E CORRADO VENINI;GIULIO E CORRADO VENINI;GIULIO E CORRADO VENINI;;Via Giulio e Corrado Venini;100
2259;2;3;CAIAZZO;0;0;CAIAZZO;CAIAZZO;CAIAZZO;;Piazza Caiazzo;100
2260;2;3;LUIGI DI SAVOIA;0;0;LUIGI DI SAVOIA;LUIGI DI SAVOIA;LUIGI DI SAVOIA;;Piazza Luigi di Savoia;100
2261;2;1;APORTI FERRANTE;0;0;FERRANTE APORTI;FERRANTE APORTI;FERRANTE APORTI;;Via Ferrante Aporti;100
2262;2;1;SOPERGA;0;0;SOPERGA;SOPERGA;SOPERGA;;Via Soperga;100
2263;2;2;BRIANZA;0;0;BRIANZA;BRIANZA;BRIANZA;;Viale Brianza;100
2264;2;7;LORETO;0;0;LORETO;LORETO;LORETO;;Piazzale Loreto;100
2265;2;1;MAROCCO PIETRO;0;0;PIETRO MAROCCO;PIETRO MAROCCO;PIETRO MAROCCO;;Via Pietro Marocco;100
2266;2;1;BERGONZOLI GIULIO;0;0;GIULIO BERGONZOLI;GIULIO BERGONZOLI;GIULIO BERGONZOLI;;Via privata Giulio Bergonzoli;95
2267;2;1;BEROLDO;0;0;BEROLDO;BEROLDO;BEROLDO;;Via Beroldo;100
2268;2;1;BATTAGLIA NATALE;20031129;;NATALE BATTAGLIA;NATALE BATTAGLIA;NATALE BATTAGLIA;;Via Natale Battaglia;100
2269;2;1;NERVI;0;0;NERVI;NERVI;NERVI;;Via privata Nervi;85
2270;2;1;POMEZIA;0;0;POMEZIA;POMEZIA;POMEZIA;;Via Privata Pomezia;85
2271;2;1;CYBO (DEI);0;0;DEI CYBO;DEI CYBO;DEI CYBO;;Via dei Cybo;100
2272;2;1;OLDRADO DA TRESSENO;0;0;OLDRADO DA TRESSENO;OLDRADO DA TRESSENO;OLDRADO DA TRESSENO;;Via privata Oldrado Da Tresseno;95
2273;2;1;SAULI ALESSANDRO (SANT');0;0;SANT'ALESSANDRO SAULI;SANT'ALESSANDRO SAULI;SANT'ALESSANDRO SAULI;;Via Sant'Alessandro Sauli;100
2274;2;2;MONZA;0;0;MONZA;MONZA;MONZA;;Viale Monza;100
2275;2;1;PADOVA;0;0;PADOVA;PADOVA;PADOVA;;Via Padova;100
2276;2;1;COSTA ANDREA;0;0;ANDREA COSTA;ANDREA COSTA;ANDREA COSTA;;Via Andrea Costa;100
2277;2;3;DURANTE FRANCESCO;0;0;FRANCESCO DURANTE;FRANCESCO DURANTE;FRANCESCO DURANTE;;Piazza Francesco Durante;100
2278;2;1;BAMBAIA;0;0;BAMBAIA;BAMBAIA;BAMBAIA;;Via Bambaia;100
2279;2;1;MARCO D'AVIANO;19000101;;MARCO D'AVIANO;MARCO D'AVIANO;MARCO D'AVIANO;;Via Marco d'Aviano;100
2280;2;1;STAZIO CECILIO;0;0;CECILIO STAZIO;CECILIO STAZIO;CECILIO STAZIO;;Via Cecilio Stazio;100
2281;2;1;GUINIZELLI GUIDO;0;0;GUIDO GUINIZELLI;GUIDO GUINIZELLI;GUIDO GUINIZELLI;;Via Guido Guinizelli;100
2282;2;1;TEMPERANZA;0;0;TEMPERANZA;TEMPERANZA;TEMPERANZA;;Via Temperanza;100
2283;2;1;PASTEUR LUIGI;0;0;LUIGI PASTEUR;LUIGI PASTEUR;LUIGI PASTEUR;;Via Luigi Pasteur;100
2284;2;1;TRANSITI (DEI);0;0;DEI TRANSITI;DEI TRANSITI;DEI TRANSITI;;Via dei Transiti;100
2285;2;1;LEGHE (DELLE);0;0;DELLE LEGHE;DELLE LEGHE;DELLE LEGHE;;Via delle Leghe;100
2286;2;1;CAVALCANTI GUIDO;0;0;GUIDO CAVALCANTI;GUIDO CAVALCANTI;GUIDO CAVALCANTI;;Via Guido Cavalcanti;100
2287;2;1;OXILIA NINO;0;0;NINO OXILIA;NINO OXILIA;NINO OXILIA;;Via Nino Oxilia;100
2288;2;1;VARANINI LUIGI;0;0;LUIGI VARANINI;LUIGI VARANINI;LUIGI VARANINI;;Via Luigi Varanini;100
2289;2;3;MORBEGNO;0;0;MORBEGNO;MORBEGNO;MORBEGNO;;Piazza Morbegno;100
2290;2;1;NICOLA D'APULIA;19000101;;NICOLA D'APULIA;NICOLA D'APULIA;NICOLA D'APULIA;;Via Nicola d'Apulia;100
2291;2;1;MARTIRI OSCURI;0;0;MARTIRI OSCURI;MARTIRI OSCURI;MARTIRI OSCURI;;Via Martiri Oscuri;100
2292;2;1;SPOLETO;0;0;SPOLETO;SPOLETO;SPOLETO;;Via Spoleto;100
2293;2;1;POPOLI UNITI;0;0;POPOLI UNITI;POPOLI UNITI;POPOLI UNITI;;Via Popoli Uniti;100
2294;2;1;RINUCCINI OTTAVIO;0;0;OTTAVIO RINUCCINI;OTTAVIO RINUCCINI;OTTAVIO RINUCCINI;;Via Ottavio Rinuccini;100
2295;2;1;ELEMOSINIERI (DEGLI);0;0;DEGLI ELEMOSINIERI;DEGLI ELEMOSINIERI;DEGLI ELEMOSINIERI;;Via degli Elemosinieri;100
2296;2;1;CRESPI PIETRO;0;0;PIETRO CRESPI;PIETRO CRESPI;PIETRO CRESPI;;Via Pietro Crespi;100
2297;2;1;TERMOPILI;0;0;TERMOPILI;TERMOPILI;TERMOPILI;;Via Termopili;100
2298;2;1;MARCO AURELIO;0;0;MARCO AURELIO;MARCO AURELIO;MARCO AURELIO;;Via Marco Aurelio;100
2299;2;1;ROGGIA SCAGNA;0;0;ROGGIA SCAGNA;ROGGIA SCAGNA;ROGGIA SCAGNA;;Via Roggia Scagna;100
2300;2;1;ROVERETO;0;0;ROVERETO;ROVERETO;ROVERETO;;Via Rovereto;100
2301;2;4;VOLONTARI DEL SANGUE;0;0;VOLONTARI DEL SANGUE;VOLONTARI DEL SANGUE;VOLONTARI DEL SANGUE;;Largo Volontari del Sangue;100
2302;2;1;CORFU';0;0;CORFU';CORFU';CORFU';;Via Corfu';100
2303;2;1;JESI;0;0;JESI;JESI;JESI;;Via Jesi;100
2304;2;1;VAL GARDENA;0;0;VAL GARDENA;VAL GARDENA;VAL GARDENA;;Via Val Gardena;100
2305;2;1;VAL CAMONICA;0;0;VAL CAMONICA;VAL CAMONICA;VAL CAMONICA;;Via privata Val Camonica;85
2306;2;1;DELEDDA GRAZIA;0;0;GRAZIA DELEDDA;GRAZIA DELEDDA;GRAZIA DELEDDA;;Via Grazia Deledda;100
2307;2;1;JAURES JEAN;0;0;JEAN JAURES;JEAN JAURES;JEAN JAURES;;Via Jean Jaures;100
2308;2;1;LUMIERE (F.LLI);0;0;FRATELLI LUMIERE;FRATELLI LUMIERE;FRATELLI LUMIERE;;Via Fratelli Lumière;97
2309;2;1;BASSANO DEL GRAPPA;0;0;BASSANO DEL GRAPPA;BASSANO DEL GRAPPA;BASSANO DEL GRAPPA;;Via privata Bassano del Grappa;95
2310;2;1;GIACOSA GIUSEPPE;0;0;GIUSEPPE GIACOSA;GIUSEPPE GIACOSA;GIUSEPPE GIACOSA;;Via Giuseppe Giacosa;100
2311;2;1;TURRO;0;0;TURRO;TURRO;TURRO;;Via privata Turro;85
2312;2;1;BOLZANO;0;0;BOLZANO;BOLZANO;BOLZANO;;Via Bolzano;100
2313;2;1;MORANDI FELICITA;0;0;FELICITA MORANDI;FELICITA MORANDI;FELICITA MORANDI;;Via Felicita Morandi;100
2314;2;1;CIBRARIO LUIGI;0;0;LUIGI CIBRARIO;LUIGI CIBRARIO;LUIGI CIBRARIO;;Via privata Luigi Cibrario;95
2315;2;1;MERANO;0;0;MERANO;MERANO;MERANO;;Via Merano;100
2316;2;1;PONTANO GIOVANNI;0;0;GIOVANNI PONTANO;GIOVANNI PONTANO;GIOVANNI PONTANO;;Via Giovanni Pontano;100
2317;2;1;CHIOGGIA;0;0;CHIOGGIA;CHIOGGIA;CHIOGGIA;;Via privata Chioggia;85
2318;2;1;GRADO;0;0;GRADO;GRADO;GRADO;;Via privata Grado;85
2319;2;1;ROVIGNO;0;0;ROVIGNO;ROVIGNO;ROVIGNO;;Via Rovigno;100
2320;2;1;PETROCCHI POLICARPO;0;0;POLICARPO PETROCCHI;POLICARPO PETROCCHI;POLICARPO PETROCCHI;;Via Policarpo Petrocchi;100
2321;2;1;RANCATI ILARIONE;0;0;ILARIONE RANCATI;ILARIONE RANCATI;ILARIONE RANCATI;;Via Ilarione Rancati;100
2322;2;1;DELLA TORRE;0;0;DELLA TORRE;DELLA TORRE;DELLA TORRE;;Via privata della Torre;85
